index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
5,1,0,0.0721307098865509,0.00913561787456274,0.0492071770131588,0.004082067403942347,0.007185495458543301,0.027740158140659332
10,2,0,0.7366284728050232,0.5696856379508972,0.4573446810245514,0.2170615792274475,0.10976167768239975,0.13373519480228424
11,2,1,0.9779615998268127,0.9771627187728882,0.5281150341033936,0.2829425632953644,0.11955280601978302,0.14962732791900635
15,3,0,0.4873011112213135,0.2645067274570465,0.27418944239616394,0.08025307953357697,0.03831641003489494,0.0823051705956459
16,3,1,1.2774118185043335,1.7025443315505981,0.6264631748199463,0.39643359184265137,0.2216372936964035,0.19311606884002686
17,3,2,1.1710596084594727,1.5621323585510254,0.5112791061401367,0.2864185869693756,0.19778013229370117,0.16297872364521027
20,4,0,0.11104919761419296,0.01349432859569788,0.08177901804447174,0.007357022259384394,0.0038147661834955215,0.02285771816968918
21,4,1,0.10134723782539368,0.01632785052061081,0.0645841434597969,0.006617578212171793,0.008763219229876995,0.03377208858728409
22,4,2,0.49394574761390686,0.34808072447776794,0.274488627910614,0.10403815656900406,0.08415065705776215,0.10246643424034119
23,4,3,0.918444037437439,0.8522984385490417,0.4856584370136261,0.2392919659614563,0.14155195653438568,0.14902687072753906
