index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
5,1,0,0.8248509764671326,0.7260552644729614,0.4457663595676422,0.20988360047340393,0.11054876446723938,0.1394709050655365
10,2,0,0.63039231300354,0.4040968120098114,0.43012216687202454,0.1865563541650772,0.0854007825255394,0.1257956475019455
11,2,1,0.09345294535160065,0.011538873426616192,0.05962448567152023,0.004757091868668795,0.0022281657438725233,0.020903555676341057
15,3,0,0.205933079123497,0.04383451119065285,0.12949855625629425,0.017237963154911995,0.0051480443216860294,0.03418455645442009
16,3,1,1.1651649475097656,1.3756228685379028,0.6720747351646423,0.4535871148109436,0.24522924423217773,0.2094874083995819
17,3,2,0.08441975712776184,0.009008241817355156,0.062471844255924225,0.005056007299572229,0.0035184221342206,0.02462490275502205
20,4,0,0.7660964131355286,0.6042222380638123,0.4264933168888092,0.18450798094272614,0.08696062117815018,0.1258213371038437
21,4,1,0.783708393573761,0.7056000232696533,0.39779722690582275,0.17808715999126434,0.11280785501003265,0.12534305453300476
22,4,2,0.7790082097053528,0.6139314770698547,0.5045642852783203,0.256089985370636,0.11765845865011215,0.15178142488002777
23,4,3,0.8044180870056152,0.6535831689834595,0.4798082411289215,0.2310582548379898,0.10624422878026962,0.1448027640581131
