index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
5,1,0,0.061882488429546356,0.006000032648444176,0.04385288059711456,0.0029447791166603565,0.0009551661205478013,0.017851276323199272
10,2,0,0.04955712705850601,0.00300449226051569,0.034747470170259476,0.0015073964605107903,0.001462866086512804,0.014933457598090172
11,2,1,0.08175881206989288,0.00879934523254633,0.05729816108942032,0.004282828886061907,0.00019471917767077684,0.018309280276298523
15,3,0,0.7569660544395447,0.5949609279632568,0.418591171503067,0.17946285009384155,0.10635963082313538,0.13133379817008972
16,3,1,0.9121906161308289,0.8430602550506592,0.5151066780090332,0.26703280210494995,0.13060803711414337,0.15114013850688934
17,3,2,0.8638327121734619,0.7509279251098633,0.47103914618492126,0.22241558134555817,0.1065911203622818,0.1408415138721466
20,4,0,0.8880443572998047,0.7989857196807861,0.4886723756790161,0.24000266194343567,0.15543822944164276,0.16268795728683472
21,4,1,0.70542311668396,0.5060505867004395,0.395905464887619,0.15872187912464142,0.08312974125146866,0.12153541296720505
22,4,2,1.094550371170044,1.2085458040237427,0.5916436314582825,0.3509138822555542,0.18954312801361084,0.1872292011976242
23,4,3,1.9127941131591797,3.707752227783203,0.8293493986129761,0.6884019374847412,0.5802369117736816,0.2777058780193329
