index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
10,1,0,0.05421357601881027,0.0048701465129852295,0.031175188720226288,0.0016053383005782962,0.0038100937381386757,0.02145177684724331
20,2,0,0.8393016457557678,0.7265299558639526,0.43860307335853577,0.1972499042749405,0.08109712600708008,0.12361893057823181
21,2,1,1.3014013767242432,1.7107080221176147,0.5742842555046082,0.3307309150695801,0.2254720777273178,0.19765923917293549
30,3,0,0.11637840420007706,0.01837318204343319,0.07135196030139923,0.006891948636621237,0.004518241621553898,0.03205464407801628
31,3,1,0.0950217917561531,0.013188624754548073,0.049039192497730255,0.003456409554928541,0.002042078413069248,0.02561674825847149
32,3,2,0.7786697745323181,0.617716908454895,0.3670113682746887,0.13613958656787872,0.07355377078056335,0.11910934001207352
40,4,0,0.2318917065858841,0.05758669599890709,0.15238647162914276,0.024651162326335907,0.01660723052918911,0.04940187558531761
41,4,1,0.12616804242134094,0.02363736554980278,0.06824728846549988,0.006605577189475298,0.007084689103066921,0.03383822366595268
42,4,2,0.2616923451423645,0.0930953249335289,0.13602609932422638,0.025744589045643806,0.02834702841937542,0.056702468544244766
43,4,3,0.14282864332199097,0.029338372871279716,0.08760929852724075,0.011446582153439522,0.005840486381202936,0.03660904988646507
50,5,0,0.11225541681051254,0.014172711409628391,0.08146797120571136,0.007508490700274706,0.0013326903572306037,0.024719052016735077
51,5,1,0.9889132976531982,0.9859805703163147,0.6038728356361389,0.36754485964775085,0.22382856905460358,0.19484500586986542
52,5,2,0.5222631692886353,0.2765553593635559,0.29070037603378296,0.08532837778329849,0.057288601994514465,0.09391975402832031
53,5,3,0.05305446311831474,0.003948944620788097,0.03496764227747917,0.0017324850196018815,0.00041327765211462975,0.012502962723374367
54,5,4,0.09662032872438431,0.013517927378416061,0.06521070748567581,0.00587280560284853,0.0017166364705190063,0.023077359423041344
60,6,0,0.33532339334487915,0.15053559839725494,0.11356931179761887,0.0180992241948843,0.024933651089668274,0.07330208271741867
61,6,1,0.2638545334339142,0.10151118785142899,0.07419075071811676,0.008263632655143738,0.019720211625099182,0.06660685688257217
62,6,2,1.4168133735656738,2.10764217376709,0.35892820358276367,0.13571038842201233,0.169180229306221,0.18222631514072418
63,6,3,1.363120198249817,1.936094880104065,0.40048664808273315,0.16420342028141022,0.1987193524837494,0.1778566688299179
64,6,4,1.3227412700653076,1.84994375705719,0.41983941197395325,0.18417832255363464,0.24631081521511078,0.2015482485294342
65,6,5,0.31720787286758423,0.12224198877811432,0.10876571387052536,0.014005322009325027,0.016502536833286285,0.05256044492125511
70,7,0,0.09494194388389587,0.011191733181476593,0.0584314800798893,0.004398145712912083,0.004481241572648287,0.02338692545890808
71,7,1,0.530298113822937,0.4296627938747406,0.25384974479675293,0.09162577241659164,0.10465443879365921,0.11929349601268768
72,7,2,0.5692877173423767,0.40338706970214844,0.2573295831680298,0.08014494925737381,0.05835922807455063,0.09470638632774353
73,7,3,0.06719625741243362,0.006848104763776064,0.03587821125984192,0.001877044327557087,0.0031623102258890867,0.02001679688692093
74,7,4,0.0677783265709877,0.00542346341535449,0.03943236172199249,0.00182219292037189,0.0007155947969295084,0.015568849630653858
75,7,5,0.40242552757263184,0.21717892587184906,0.26610860228538513,0.09791846573352814,0.07319660484790802,0.09971929341554642
76,7,6,1.5947849750518799,2.646209716796875,0.4556587338447571,0.21041239798069,0.2147226184606552,0.2089957445859909
80,8,0,0.6859334111213684,0.4864458441734314,0.2729092836380005,0.07663794606924057,0.07404070347547531,0.12306877225637436
81,8,1,0.09177092462778091,0.01609552837908268,0.031112179160118103,0.0018699151696637273,0.002934403484687209,0.02470545656979084
82,8,2,0.5636759996414185,0.3431069850921631,0.17301243543624878,0.032204773277044296,0.03249258175492287,0.08027064055204391
83,8,3,1.7843029499053955,3.2389767169952393,0.6389115452766418,0.41052237153053284,0.3313109278678894,0.23513326048851013
84,8,4,0.6010200381278992,0.4274218678474426,0.22708186507225037,0.0583072155714035,0.05317277833819389,0.09185199439525604
85,8,5,0.08932819962501526,0.011072622612118721,0.037625595927238464,0.0019417976727709174,0.0016127615235745907,0.021655967459082603
86,8,6,4.269859790802002,18.651508331298828,0.8141072988510132,0.6637172698974609,0.9034844636917114,0.3652382791042328
87,8,7,0.6618973612785339,0.476090669631958,0.23332875967025757,0.059195131063461304,0.0442260205745697,0.0920836552977562
90,9,0,0.05638637766242027,0.005679907277226448,0.03744586184620857,0.002453404478728771,0.0023769810795783997,0.020749861374497414
91,9,1,0.030159270390868187,0.0014371462166309357,0.01699117198586464,0.0004552400205284357,0.0007595869828946888,0.008658600971102715
92,9,2,0.09925834834575653,0.012332254089415073,0.052048638463020325,0.003472651354968548,0.003209811169654131,0.024481892585754395
93,9,3,0.10571803152561188,0.013165770098567009,0.06416305899620056,0.004870982374995947,0.0046687619760632515,0.024168411269783974
94,9,4,0.0672789067029953,0.005936169531196356,0.042623646557331085,0.0023214363027364016,0.0009422575822100043,0.016854524612426758
95,9,5,0.05534346401691437,0.004217682871967554,0.03987667337059975,0.0022259671241045,0.0019598749931901693,0.015755997970700264
96,9,6,1.3951656818389893,1.9706511497497559,0.4495587944984436,0.20255988836288452,0.23521146178245544,0.2085159718990326
97,9,7,0.13523942232131958,0.021555474027991295,0.08025160431861877,0.007637182716280222,0.008775105699896812,0.03255480155348778
98,9,8,0.8575937747955322,0.7425276637077332,0.33802592754364014,0.11582927405834198,0.08598103374242783,0.13437490165233612
