index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
7,1,0,0.8110293745994568,0.721991777420044,0.4360433518886566,0.19999651610851288,0.1318369060754776,0.13816127181053162
14,2,0,0.12441093474626541,0.026358582079410553,0.08890251070261002,0.013009260408580303,0.007476629223674536,0.042298298329114914
15,2,1,0.14625386893749237,0.029371758922934532,0.08696625381708145,0.011168697848916054,0.010543222539126873,0.04123968258500099
21,3,0,0.07082223147153854,0.007365534082055092,0.05823885649442673,0.005110797472298145,0.006123856175690889,0.027685213834047318
22,3,1,0.06733730435371399,0.007144586183130741,0.04269014671444893,0.002878136932849884,0.0030461421702057123,0.019051963463425636
23,3,2,0.11796983331441879,0.020627394318580627,0.09617415070533752,0.013112311251461506,0.005805482156574726,0.035019513219594955
28,4,0,0.0696069747209549,0.011168260127305984,0.04216522350907326,0.003370080841705203,0.004599535837769508,0.025765014812350273
29,4,1,0.8087220191955566,0.6747991442680359,0.4028860330581665,0.16558168828487396,0.07384169101715088,0.12202582508325577
30,4,2,0.8275650143623352,0.733372151851654,0.5404061675071716,0.2980833649635315,0.1792389452457428,0.16570599377155304
31,4,3,0.2762977182865143,0.08045944571495056,0.20676599442958832,0.045672327280044556,0.015849079936742783,0.05677025392651558
35,5,0,0.16730788350105286,0.03162812441587448,0.11819865554571152,0.015345090068876743,0.00634668068960309,0.03349411115050316
36,5,1,0.7223182320594788,0.5285440683364868,0.402344286441803,0.16298720240592957,0.07711397856473923,0.12660245597362518
37,5,2,0.09568039327859879,0.011141820810735226,0.07077646255493164,0.006062275730073452,0.002820132067427039,0.02431822381913662
38,5,3,0.05182943865656853,0.003816836979240179,0.043277449905872345,0.0026988880708813667,0.003891939064487815,0.01984383724629879
39,5,4,0.08971992135047913,0.009008701890707016,0.059174150228500366,0.003942193929105997,0.0007206072332337499,0.02133202739059925
42,6,0,0.12988576292991638,0.03903533145785332,0.05977218598127365,0.006992703303694725,0.014518092386424541,0.03719749674201012
43,6,1,1.8999096155166626,3.7024359703063965,0.7001217603683472,0.49653294682502747,0.28999394178390503,0.22122876346111298
44,6,2,0.1941225528717041,0.048354603350162506,0.09819944202899933,0.012953707948327065,0.00808439590036869,0.03607434779405594
45,6,3,0.5906689167022705,0.35867395997047424,0.32357335090637207,0.1069832518696785,0.05354246124625206,0.09893765300512314
46,6,4,1.1294368505477905,1.324479341506958,0.4889860451221466,0.24453581869602203,0.1531497687101364,0.16005393862724304
47,6,5,1.0003145933151245,1.0084118843078613,0.4857276976108551,0.23733274638652802,0.1529524028301239,0.16310733556747437
