index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
7,1,0,0.09084467589855194,0.010336711071431637,0.06438383460044861,0.005239447113126516,0.0038531944155693054,0.021257400512695312
14,2,0,0.12155080586671829,0.02377343736588955,0.06367867439985275,0.006029746029525995,0.00786669459193945,0.03301090747117996
15,2,1,0.06980186700820923,0.006647369358688593,0.044824548065662384,0.0027183948550373316,0.0015595073346048594,0.01795129105448723
21,3,0,1.317704200744629,1.8268914222717285,0.6373885869979858,0.4122605323791504,0.3484537899494171,0.22532495856285095
22,3,1,0.7269341945648193,0.5363269448280334,0.42682358622550964,0.18496720492839813,0.09570633620023727,0.12345091253519058
23,3,2,0.3001559376716614,0.18425855040550232,0.1209719330072403,0.025073017925024033,0.04184245318174362,0.07486405223608017
28,4,0,0.13279497623443604,0.02870769612491131,0.07615507394075394,0.008662561886012554,0.007325899321585894,0.03089112602174282
29,4,1,0.15918906033039093,0.030762555077672005,0.11248622834682465,0.014945407398045063,0.007801599334925413,0.03100624494254589
30,4,2,0.10607919842004776,0.014314915053546429,0.05674876272678375,0.003957951907068491,0.0015932911774143577,0.019678860902786255
31,4,3,0.8531922101974487,0.8291632533073425,0.4223359227180481,0.1941870003938675,0.11195553839206696,0.13250325620174408
35,5,0,0.8675898313522339,0.7729139924049377,0.4271148443222046,0.18683984875679016,0.09429042786359787,0.1313277781009674
36,5,1,0.2727345824241638,0.08441441506147385,0.16049599647521973,0.029378699138760567,0.022890236228704453,0.06109510734677315
37,5,2,1.314696192741394,1.873170256614685,0.5750338435173035,0.34534019231796265,0.2165924310684204,0.17957711219787598
38,5,3,0.5563111305236816,0.4667151868343353,0.2220832258462906,0.0693306252360344,0.10884544998407364,0.1217118427157402
39,5,4,0.8740785121917725,0.8878998160362244,0.42600858211517334,0.197980597615242,0.1274331510066986,0.13209262490272522
42,6,0,0.0682457759976387,0.007450692821294069,0.04177120327949524,0.0027827078010886908,0.0035712451208382845,0.025157976895570755
43,6,1,0.03621881455183029,0.0021255542524158955,0.026607202365994453,0.0011421265080571175,0.0007932533626444638,0.015330101363360882
44,6,2,1.3350083827972412,1.8707185983657837,0.7301470637321472,0.5368161201477051,0.3501204550266266,0.23106983304023743
45,6,3,0.10030467808246613,0.015924887731671333,0.05160525068640709,0.0041763633489608765,0.00783979706466198,0.03579211235046387
46,6,4,0.05976824834942818,0.005473743658512831,0.036603569984436035,0.001955723622813821,0.0002541384019423276,0.018368715420365334
47,6,5,0.7945241332054138,0.6820594668388367,0.40794825553894043,0.17850549519062042,0.10225945711135864,0.1310439556837082
