index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
5,1,0,0.7425298094749451,0.5586346387863159,0.40385279059410095,0.16412687301635742,0.07038919627666473,0.1188308373093605
10,2,0,0.32301151752471924,0.10676364600658417,0.2099265158176422,0.04503251239657402,0.019492257386446,0.06300710141658783
11,2,1,0.3420909345149994,0.129422128200531,0.22954076528549194,0.05894884094595909,0.025915566831827164,0.06853950023651123
15,3,0,1.0878325700759888,1.1907213926315308,0.6921376585960388,0.4798465371131897,0.2784304618835449,0.21262843906879425
16,3,1,0.4999442398548126,0.2516239881515503,0.3256203234195709,0.10645613074302673,0.048130571842193604,0.09276122599840164
17,3,2,0.058865986764431,0.0037628295831382275,0.04605446383357048,0.002323774853721261,0.002090012189000845,0.012803064659237862
20,4,0,0.05577452853322029,0.004842107184231281,0.035538285970687866,0.002044230466708541,0.002436523325741291,0.016992341727018356
21,4,1,0.8206698298454285,0.6781144738197327,0.5235474705696106,0.27471327781677246,0.15599623322486877,0.16315805912017822
22,4,2,0.372582346200943,0.17043285071849823,0.27814874053001404,0.09207461774349213,0.04644410312175751,0.09651204198598862
23,4,3,0.04628940299153328,0.0024705182295292616,0.03447796776890755,0.0013679167022928596,0.00030203102505765855,0.01018559094518423
