index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
7,1,0,2.854591131210327,8.400477409362793,0.7797467708587646,0.6117076873779297,0.599498450756073,0.2816428244113922
14,2,0,0.21676059067249298,0.06398487836122513,0.11679528653621674,0.018409214913845062,0.005974037107080221,0.03876243159174919
15,2,1,0.6142773628234863,0.4435326159000397,0.27362069487571716,0.08772996813058853,0.056929320096969604,0.10225881636142731
21,3,0,0.8243944048881531,0.7215213179588318,0.38246333599090576,0.15034514665603638,0.07679010927677155,0.12157268822193146
22,3,1,1.4168988466262817,2.250694513320923,0.5362505316734314,0.3098374903202057,0.32558420300483704,0.19621142745018005
23,3,2,0.0954877957701683,0.013144110329449177,0.07197073847055435,0.007411547936499119,0.004081957507878542,0.029468774795532227
28,4,0,0.9640347361564636,0.9479893445968628,0.4461647570133209,0.2022733837366104,0.10016874969005585,0.13691341876983643
29,4,1,0.19337929785251617,0.050217173993587494,0.07221834361553192,0.006820242386311293,0.005538526456803083,0.03903631493449211
30,4,2,0.04427330195903778,0.0028686602599918842,0.03264857083559036,0.0015357229858636856,0.0006552581326104701,0.014765600673854351
31,4,3,0.1479680985212326,0.0284926425665617,0.09420491009950638,0.01141004916280508,0.006900489795953035,0.03301037847995758
35,5,0,0.05843721330165863,0.004569530952721834,0.029208514839410782,0.0011181575246155262,0.0012075467966496944,0.01212802529335022
36,5,1,0.41244271397590637,0.197921484708786,0.1699805110692978,0.03348499909043312,0.025717059150338173,0.07134652137756348
37,5,2,0.046823207288980484,0.0028673014603555202,0.03790028765797615,0.0019031488336622715,-0.0009697391069494188,0.014764565974473953
38,5,3,0.08945715427398682,0.0117185665294528,0.059343110769987106,0.004793378058820963,0.0025154338218271732,0.0214278232306242
39,5,4,0.7179830074310303,0.5605545043945312,0.48756352066993713,0.2472110390663147,0.1500561684370041,0.15224841237068176
42,6,0,1.4114010334014893,2.3296725749969482,0.5204971432685852,0.28069818019866943,0.19851738214492798,0.17928285896778107
43,6,1,2.273615598678589,6.0193071365356445,0.6861634850502014,0.48538485169410706,0.5786493420600891,0.26714804768562317
44,6,2,0.8650367259979248,0.7760428190231323,0.5454375743865967,0.3024434447288513,0.18116210401058197,0.1798807829618454
45,6,3,0.12407709658145905,0.023424288257956505,0.0666315034031868,0.006332033313810825,0.007582837715744972,0.03349503502249718
46,6,4,0.11750233173370361,0.02218557521700859,0.05909472703933716,0.00492011709138751,0.003663779003545642,0.028897304087877274
47,6,5,0.1051391139626503,0.016995666548609734,0.05952819809317589,0.0051893554627895355,0.0022145791444927454,0.028969887644052505
