"XBP1_expr","LTF_expr","GATA3_expr","AEBP1_expr","BHLHE40_expr","SPDEF_expr","ATF4_expr","YBX1_expr","EGR1_expr","FOS_expr","JUND_expr","JUNB_expr","FOXA1_expr","ZNF703_expr","JUN_expr","HMGA1_expr","NFE2L1_expr","SOX4_expr","TRPS1_expr","DRAP1_expr","CREB3L4_expr","SREBF1_expr","STAT1_expr","CENPB_expr","CREB3_expr","HMGN3_expr","ESR1_expr","GTF3A_expr","IRF6_expr","CEBPD_expr","HES1_expr","EHF_expr","ZNF146_expr","KLF6_expr","ZNF664_expr","CEBPB_expr","CXXC5_expr","SLC2A4RG_expr","STAT3_expr","IRX3_expr","ATF6B_expr","ZBTB7B_expr","CENPX_expr","SOX9_expr","REPIN1_expr","USF1_expr","HMG20B_expr","TFDP1_expr","PA2G4_expr","ZNF768_expr","XBP1_methylation","LTF_methylation","GATA3_methylation","AEBP1_methylation","BHLHE40_methylation","SPDEF_methylation","ATF4_methylation","YBX1_methylation","EGR1_methylation","FOS_methylation","JUND_methylation","JUNB_methylation","FOXA1_methylation","ZNF703_methylation","JUN_methylation","HMGA1_methylation","NFE2L1_methylation","SOX4_methylation","TRPS1_methylation","DRAP1_methylation","CREB3L4_methylation","SREBF1_methylation","STAT1_methylation","CENPB_methylation","CREB3_methylation","HMGN3_methylation","ESR1_methylation","GTF3A_methylation","IRF6_methylation","CEBPD_methylation","HES1_methylation","EHF_methylation","ZNF146_methylation","KLF6_methylation","ZNF664_methylation","CEBPB_methylation","CXXC5_methylation","SLC2A4RG_methylation","STAT3_methylation","IRX3_methylation","ATF6B_methylation","ZBTB7B_methylation","CENPX_methylation","SOX9_methylation","REPIN1_methylation","USF1_methylation","HMG20B_methylation","TFDP1_methylation","PA2G4_methylation","ZNF768_methylation"
2146.354,1767.9516,442.9643,914.2771,452.1394,559.1201,313.3227,444.6149,169.5255,104.5992,246.5889,79.4711,403.7173,97.788,204.4597,195.4175,177.5794,157.8841,165.7358,114.0215,173.1427,110.1428,47.7965,152.4725,128.9553,118.6052,81.2101,151.9244,183.9356,76.7915,70.5198,19.4021,163.5906,115.3607,196.4709,36.7978,54.1826,37.4476,78.9099,102.2829,122.8296,172.9782,70.9028,44.0768,125.4043,83.7291,121.9883,218.614,92.0346,56.4697,0.0371736911619503,0.156075933292847,0.107524436769485,0.407457568395799,0.0347118614119696,0.482353612648182,0.0395395835863312,0.0403580979783145,0.0366210541047339,0.0528726952861396,0.0395531127353266,0.0230750106310461,0.0542552467059832,0.0500292935335311,0.0420168600213003,0.255054583557072,0.114490452672002,0.0716275167685902,0.126909438489184,0.183218284687286,0.0399610456754184,0.34489984373122,0.199605988596293,0.0325693133267651,0.0612792497418944,0.257829499879756,0.284913190294578,0.162537711366395,0.247903765906424,0.0255228866588862,0.0484324233894683,0.345854298564249,0.282780864657337,0.241572674719742,0.258752365741595,0.199189853193613,0.440516998966706,0.154690827161308,0.0529467433427771,0.213461535997625,0.243376045116299,0.135745056569632,0.0760534253489441,0.0387471766487388,0.09231340613357,0.167124582085627,0.203393068492551,0.752519890156324,0.0995823197533506,0.042655140008774
2971.3652,195.3905,545.615,402.0843,337.9622,697.4684,454.9664,293.584,1020.4662,2037.1633,552.0813,777.5129,152.1904,445.005,689.3361,134.9327,201.7648,132.7653,131.3902,224.1636,190.6858,129.0395,43.1823,153.9263,108.2113,126.8594,24.7023,144.8231,69.0405,582.2295,121.5344,58.7971,98.6999,96.844,89.7696,92.0465,152.3005,125.4421,88.6708,174.9776,161.8174,147.9218,134.1357,57.0028,125.8361,82.9318,187.0775,69.4612,96.8336,125.5566,0.0271708921154586,0.27334696057601,0.106422260149502,0.3927676399906,0.031256611603601,0.587615885921386,0.0537943559121418,0.0219818806418669,0.0426867318266914,0.0632061397681887,0.031724226198865,0.0228802923824219,0.0696203364414958,0.0524336771857834,0.0410944329806259,0.265243953740219,0.136000502603707,0.0484385376878455,0.118726609305368,0.224879303708968,0.0355403799078849,0.436016934582265,0.214670602627073,0.0489391991353267,0.0494303880696036,0.253168733003519,0.415060789430515,0.167338879286494,0.290478248778801,0.0293912538661996,0.0530287055613612,0.422805982514787,0.252686334556317,0.203122183707212,0.350076159129533,0.197831770406928,0.410114676783077,0.20965142409533,0.0729611916126746,0.186824388132456,0.283998591309343,0.142034787233807,0.0893053338092646,0.041514951451645,0.12165359935227,0.170508572393883,0.19330160712526,0.745272232536569,0.082093304035058,0.0472185985762568
548.8147,188.8039,202.5903,650.0558,124.2133,250.6046,307.3435,114.4036,235.7592,426.34,449.1811,369.3318,134.8984,87.7164,227.8055,114.7664,29.5892,52.7454,36.4552,187.9739,351.2524,45.2897,16.2517,89.2636,123.895,184.9025,30.7406,116.0005,89.206,258.4239,99.7834,73.5352,26.4147,55.8058,38.6414,155.734,36.3645,169.8321,58.0439,47.364,45.2836,50.3117,94.8984,201.0774,73.6604,136.9296,81.3232,22.6593,111.8367,61.8776,0.0440574206403605,0.132575278915008,0.130592979184441,0.411568687327925,0.0420970592314759,0.476301262386092,0.0405721046105054,0.0417951083367991,0.0582677872261476,0.0849803256344652,0.0370837567147947,0.0264940903564354,0.0641438830454171,0.0353308016388892,0.0585260001917174,0.17570492660973,0.157377686085173,0.0678558825099555,0.0672236788034121,0.278812105985685,0.0432238331263817,0.382987762474888,0.182072953774255,0.0419033668112025,0.066491739444989,0.223694876976316,0.182044329556615,0.14110400962435,0.256899985099958,0.0331135867521857,0.0637522205454013,0.225576714325338,0.277406606335239,0.306568036199924,0.314327944986163,0.218415810863324,0.48490673362652,0.196205349700174,0.0526949079308453,0.163422192186707,0.214938041189204,0.230122440297186,0.0944288174687581,0.0587729167467025,0.16668157086777,0.172891220264812,0.209499705335567,0.734167395562219,0.0880059142748024,0.0456315052910784
4930.5701,59.2269,571.3167,31.1834,361.3876,523.2162,711.1688,254.1195,128.8001,204.9083,387.3403,178.7223,308.0191,431.6033,135.1515,105.9829,67.3689,75.4904,71.7674,261.1439,152.5772,128.4499,24.5684,150.7916,134.1285,334.4336,207.4491,76.8438,180.8121,99.2936,201.8931,110.6229,54.1159,25.172,74.4146,69.697,236.7154,184.8205,48.4965,99.2785,112.2238,234.6159,78.2596,115.9494,138.282,168.1144,140.7379,35.5864,127.6992,115.3318,0.0352124596497542,0.286459021372494,0.2893195812454,0.584612183190587,0.0371382963275163,0.546854894286725,0.0392139499410657,0.0312198146501411,0.0436873525007808,0.0472823458543649,0.0372064581725505,0.0266943227820214,0.0416010712598201,0.0296508103691858,0.0473362361392037,0.140444238271682,0.194520627807696,0.066907538806767,0.124087409528852,0.221359730017851,0.0369977295404614,0.542402201394825,0.236540853296051,0.065941867238217,0.0807592145411684,0.221201874980715,0.18445863270182,0.148336056660725,0.253390601124666,0.0305547037418415,0.0615434017080877,0.119953985565854,0.273233088428423,0.406593204748663,0.248680499123022,0.187136558665154,0.483952241770722,0.173158459861579,0.0458915179826203,0.175048724184611,0.315668158351338,0.138022830528873,0.115896200810912,0.0263630030950205,0.128051548238304,0.18602501173238,0.212147623167554,0.742703875990017,0.103315029320968,0.0431246822048915
159.4723,866.7292,24.4323,67.0431,37.7859,3.313,570.3485,751.2162,84.3712,30.3851,174.5222,111.4701,3.4043,18.2419,49.2685,1025.6894,99.3986,211.0809,83.1239,224.4248,53.4878,30.1087,166.0467,84.7205,258.7199,244.2664,0.462,433.6264,54.1324,69.249,163.3166,642.5373,174.8074,58.9764,218.2672,411.0981,27.4838,57.0979,65.9508,298.4765,122.3027,75.111,110.071,234.7785,80.135,129.5557,70.5045,360.0726,139.4134,77.559,0.0448069308242388,0.174365811997829,0.109824805768267,0.378694545883314,0.0386339483349577,0.674073328833365,0.041818928136371,0.0331009416395264,0.0337277280276726,0.0775303780131552,0.0353549474145265,0.0213176910964312,0.0728669958769696,0.054269927683418,0.049571887056869,0.0900802447172675,0.139016466644911,0.0685335597168146,0.13127893807405,0.264383003827339,0.0378590171378132,0.49138526396768,0.194839334275401,0.0577106167803331,0.067184742201274,0.231799647855074,0.340145499262858,0.15512343351806,0.174685626920525,0.0288520129840781,0.0486008202683853,0.316584065327103,0.298546012044571,0.11926486616762,0.342432025601077,0.180748872037011,0.492989661934815,0.197612651283281,0.046400442809222,0.113886798476129,0.287471582026135,0.225218965253992,0.0859910258818917,0.0267163759316685,0.167228390051283,0.153069286190627,0.209021843748109,0.74983186679069,0.0802023004756123,0.0483950037845803
3237.8798,29.819,1577.8945,355.5672,549.8453,589.9204,592.434,258.4903,201.934,175.2181,289.5469,124.0309,284.4755,245.7399,183.9708,102.4414,225.1304,90.2432,115.4562,99.1463,172.8665,268.8746,326.8473,174.0544,152.5664,73.7049,45.8751,124.9417,36.2001,72.7568,173.8043,6.0727,106.8418,161.1566,115.8682,126.0892,140.3608,307.8487,54.0338,150.8493,85.1187,49.7597,232.0012,16.4072,95.2444,62.782,101.7288,107.7934,128.7817,60.7193,0.0369069069979293,0.440345221749151,0.174167380394935,0.427538442833837,0.0341323356816288,0.60252867793516,0.0575368387322235,0.0331978488576866,0.0372676225646887,0.0926867287962201,0.032171178072664,0.0233077134611506,0.0477714334661473,0.051101443824149,0.0452393857642239,0.268093005928434,0.159080972048129,0.053748858547088,0.123780818599361,0.29775889117849,0.042325221605168,0.49607879710027,0.171004736566438,0.073739869846255,0.0511671716149035,0.248483797134617,0.35688152176589,0.17093694985391,0.243332790564878,0.0280256350004676,0.0577494420843941,0.5933560706614,0.311152669189634,0.118472919307318,0.318260162033616,0.183714020223653,0.437963650957428,0.23077147245404,0.0545519231237084,0.198226078770533,0.37954209119113,0.216800961831176,0.0960939463755288,0.040648169519879,0.147690907902529,0.184014263267351,0.203383468971305,0.754782422965422,0.105033683723308,0.0483431988741108
2073.8302,25.6768,1186.2654,449.9893,620.7723,362.3978,398.3373,270.598,1080.215,1812.505,603.2908,1036.5001,316.9652,300.4847,670.9327,82.1292,124.4473,189.5143,131.5777,210.9878,164.9481,93.6817,38.776,158.1953,128.4543,127.6145,40.3482,129.79,95.3156,290.586,124.1078,51.5936,95.2322,93.805,94.4546,64.0686,101.7091,128.3023,89.1102,116.7592,110.9948,126.2579,112.721,76.8821,103.4012,123.2596,144.9295,82.3506,99.4046,138.4936,0.0314783140720952,0.343882927153744,0.107932273479788,0.406810117639759,0.0366933920722197,0.510887558770429,0.0596119363101638,0.0297970483700495,0.0442852165918136,0.078621128409542,0.0351435989808023,0.0335323130762271,0.0557588418842839,0.0486180767371527,0.0396919600708059,0.273742539913542,0.105827784637206,0.0578402320675684,0.113513132185413,0.20447274132038,0.0370621368267506,0.437416557819554,0.204900351353556,0.068546524628631,0.0617649311962955,0.242211807589783,0.306062925034016,0.15111634672712,0.281684437600664,0.0287417418984446,0.0623214250646231,0.2580655812705,0.260163426771324,0.1022468671776,0.276691432580847,0.203860635014619,0.449690139528074,0.194741192783012,0.0550312885128997,0.200746968722192,0.280675001240772,0.143246143162592,0.0881766350327203,0.0364274714389507,0.111603441634657,0.175027447903054,0.209777033424047,0.745676146753974,0.088624148183338,0.0477058731259151
1446.8119,111.8552,747.6007,496.7429,181.0611,393.3489,326.8336,303.3503,304.2351,620.1899,364.2287,584.5874,117.6582,181.2074,397.0046,151.2286,119.7262,77.5742,106.163,230.1639,126.9169,106.617,31.053,176.1583,123.2836,149.4165,12.9718,142.7669,57.2405,643.9469,110.5814,61.6947,63.3755,97.041,66.182,109.0304,84.4625,91.8389,77.4696,83.4187,82.4015,67.7797,126.4917,50.8851,86.8176,86.0834,134.8835,49.7542,92.9455,195.2249,0.0334880778411616,0.267173184750776,0.134269317278761,0.382493352670928,0.0390272443926803,0.619412845835968,0.0593406939572709,0.0258652501074426,0.0486530548447912,0.0794013758780898,0.0344642301139816,0.02643001068209,0.0862087187317066,0.0511332408645754,0.0473974140556215,0.217116020542293,0.10523097261647,0.0515498609426952,0.117643516473035,0.219731012427579,0.0339054072710183,0.453746461972004,0.215896678886303,0.0615893258453724,0.0564136248140815,0.243406038392268,0.37334920230646,0.154434513888139,0.363324451887196,0.0334083696205586,0.0637663652155844,0.426026897109327,0.245592441573597,0.13370179288194,0.321083791607453,0.209092711966996,0.444204200309775,0.178863624717838,0.0596919625065066,0.201519071670966,0.316041584003852,0.174185207720676,0.0953556420785252,0.0468216498797497,0.128459600378882,0.168375418145664,0.207891291351259,0.748276518333797,0.0849273878925121,0.0441036869469932
3679.7824,175.8997,1102.3007,601.9488,588.6412,397.9323,315.1192,198.5603,620.6636,752.3872,340.6595,350.0792,497.3529,95.8062,249.7056,87.9879,136.3828,207.4779,443.9499,510.3718,263.1338,295.6691,78.0918,113.3401,180.5723,216.506,229.3546,143.6198,95.9852,81.5496,278.0236,91.0235,145.2065,210.5244,178.5362,96.2653,138.9502,99.6008,143.2754,80.0812,76.8265,86.28,88.4052,127.8587,152.8484,104.766,89.7385,83.2008,96.4984,63.6533,0.0271765400757503,0.437758550842012,0.0940908688024387,0.628466789039876,0.0386393031554207,0.599524636653346,0.0578809966242286,0.0292276292068985,0.0426056641705096,0.110611417590338,0.0350622433503062,0.0248582533788582,0.0598290453215916,0.0448071817917404,0.0362744218554879,0.300309002234358,0.198486679207429,0.0513858901023396,0.116828215208901,0.346770091349616,0.035887425156433,0.477073684567966,0.196806526396785,0.050577541113219,0.0652071689388722,0.230525912510979,0.270156019183087,0.160306364812013,0.263688959921457,0.0331999502895777,0.0574996400881335,0.413899637019325,0.316344908830308,0.260043215172308,0.427300711834519,0.204393499300855,0.454779531451834,0.295805460433709,0.0527406779805173,0.203621901565046,0.402441480645381,0.21149256020489,0.119691376062346,0.0403548717334003,0.160714617297849,0.169330714054902,0.202016948800168,0.754123660959367,0.107249934485251,0.0424672466577444
176.7725,0.6438,1.7792,450.3118,112.4543,18.0731,396.2173,481.3772,52.5831,23.6825,247.14,187.5819,0.1027,57.7165,149.0345,363.9432,160.0686,427.1546,119.9177,69.563,85.8084,60.712,78.3188,134.3301,268.2054,155.8976,3.0099,81.181,168.5593,92.9622,181.5387,239.4365,484.9071,181.506,74.1461,194.8369,6.9856,55.5291,80.225,128.1789,129.9523,182.5276,55.647,495.4954,100.7257,92.2761,80.3256,105.4851,70.4436,84.3274,0.0346839881287428,0.341743129038216,0.215940392674467,0.363542769178546,0.0296786080506322,0.710888322700274,0.0361193951004955,0.0226200891856703,0.0291257396895488,0.094838600298681,0.0300044640186777,0.0216888815427251,0.0412040934218765,0.0477883592970856,0.0400950875656393,0.31893393382423,0.122936438174899,0.0569596919769709,0.118282619798763,0.278858781918907,0.0374414461511357,0.424689623292987,0.180022768607041,0.0414772681886105,0.065391694292984,0.219522792088632,0.273022919651345,0.140690636822883,0.201825347481083,0.0238130221342499,0.0506624953905021,0.22332505281032,0.270212656320842,0.215548318237872,0.285387088133615,0.19567713053234,0.489206164251706,0.176849081041309,0.0523108890345937,0.181866675589174,0.359555205326679,0.270939890569582,0.112637648862893,0.035321795103756,0.181136110479091,0.174266529615544,0.205766244470156,0.741143648043106,0.0784377698692754,0.0306230576464438
3245.1301,849.7932,674.525,1002.4686,479.5361,224.4823,265.9957,248.2432,384.5438,163.6389,243.7669,186.8212,342.6063,79.6853,238.0021,124.6407,214.2369,267.3713,204.336,95.1485,113.5778,188.2543,93.9068,129.6076,160.1513,80.9567,76.025,197.6126,270.1228,51.9423,113.225,152.0992,104.134,106.1735,147.4094,162.9382,191.822,39.5194,151.9844,27.774,140.8059,116.9297,37.764,120.1913,44.3084,106.999,46.494,128.6576,82.6448,75.0117,0.0271107818770064,0.136355662202063,0.0995601610176428,0.355921830628841,0.035427270316567,0.446753105211352,0.0547671344217103,0.0215696331966306,0.0432621740197119,0.0536445465640085,0.0284190109083467,0.0184029063469336,0.0501047112070612,0.0401666419756719,0.0351798372061184,0.162454617335333,0.0881373045554218,0.0475145158456355,0.0802649883273063,0.202799005080962,0.0325416327450544,0.294694389826836,0.192611082798496,0.057658445295646,0.0412941389839644,0.259623190939527,0.229889208290233,0.139583904755844,0.236554819601432,0.0266037785267334,0.0543563168750356,0.320533647630719,0.26745769734689,0.259985866983675,0.250566582892092,0.193341164727958,0.432826350703304,0.16042352499106,0.0423202552709289,0.147460216216729,0.248733884228184,0.107951217981093,0.0769190882036463,0.0260757225183046,0.133450361249516,0.130534929398151,0.206200376025432,0.720901574733345,0.0858506694809799,0.0343601216621567
8428.09,6235.5476,917.5194,546.5869,823.5732,465.3333,269.6949,262.976,733.8655,1170.9586,448.7784,728.183,522.8112,229.1515,959.8018,164.0577,251.9634,200.8736,189.3056,153.4504,190.8891,253.1948,91.1682,151.9666,212.6775,95.6046,319.4791,144.9619,207.0941,153.1393,301.2143,172.9936,103.9879,158.7221,133.5566,110.4388,162.6855,92.2149,171.7009,88.7626,107.3578,167.0863,87.7265,58.8611,97.8407,93.5698,84.244,87.2228,91.4192,85.2899,0.0342192679931665,0.127134767871872,0.106476550058754,0.398795243270848,0.0398251578817536,0.535692105798487,0.0587253689773488,0.0330543938052863,0.0421056206571007,0.0688187247232695,0.0302715984090149,0.0254890083339799,0.0392510896952643,0.0373511063205809,0.0403396005773567,0.154125030976007,0.107932557470076,0.0765695421581547,0.121525265249538,0.209176398091696,0.0451243060308517,0.393245314627259,0.209674456670631,0.0345107420260298,0.032360784552296,0.254243315192425,0.193101892879712,0.147873632070971,0.26495825856443,0.0249693778373012,0.046749826435128,0.252919863075649,0.298343623456819,0.291951292740616,0.30261228716171,0.188863548215408,0.474207459983594,0.17447038321273,0.050882363755034,0.17331699114542,0.292955563776458,0.130471162764429,0.0977911390155881,0.0360616609395067,0.105449773055022,0.159227908773652,0.21386414351451,0.751916669983985,0.110302352878277,0.0399552235061088
3588.8105,2.7321,666.4405,828.4155,572.8321,700.7813,502.7092,180.3132,93.6891,161.7811,365.0447,205.8578,230.1889,296.0045,106.6399,296.6307,70.8478,173.6285,124.8154,122.5233,148.5046,215.8786,119.9688,78.0275,110.3362,77.4637,41.6131,103.6893,53.1525,99.4424,60.2964,23.7034,113.8282,92.4852,100.0333,45.8257,56.6278,105.4605,55.1517,67.4711,70.2342,113.4356,426.6134,19.7773,121.8241,78.6018,134.0528,53.8042,87.7212,153.339,0.0311325261682439,0.47281004594131,0.354351375217257,0.6456745520939,0.0354219815249389,0.520934839216594,0.0566815785554505,0.0295746353935906,0.0355361588943349,0.0915511496490862,0.0316698466028068,0.023134478141384,0.0411324041239409,0.037564301535172,0.0438005599431198,0.286976481938092,0.14796262296017,0.04634723845067,0.19114522743046,0.31061993711944,0.0363307793695885,0.538939205182906,0.191856448700522,0.0641942013634555,0.0364516029360053,0.220828745684124,0.23209378825816,0.159204968951463,0.263843691759327,0.0282774123554505,0.049574791434676,0.337898227256994,0.295868968635093,0.378147321653513,0.257280137516144,0.191839893139457,0.548692548842438,0.365032332313179,0.0637877353907755,0.21226927187611,0.325289567509,0.109741500294028,0.0932044038279591,0.0395648139713468,0.146943477612549,0.174677043449952,0.212502752942738,0.743872715057691,0.108409136647059,0.0373127989446238
3431.4929,252.8978,628.9919,899.5772,491.0163,585.045,485.8014,275.6898,34.4805,50.1235,585.8496,143.9993,353.3628,132.3984,182.2192,177.5029,164.6995,348.3333,181.8753,195.1404,88.4965,113.9067,201.3443,155.4881,220.3075,210.8515,166.267,131.609,36.0923,46.027,126.7032,124.8117,122.2525,88.5084,208.5849,289.3075,202.6553,156.5831,289.7518,67.0626,105.9475,99.0039,194.5477,39.4782,163.7978,77.8625,70.8004,121.1807,109.5152,97.4158,0.0321694693892916,0.163440889859854,0.105918422265705,0.390081760582571,0.0380729377016041,0.525728822082349,0.0790050887678649,0.0289696382554506,0.052898422698889,0.0902431907730706,0.0378727315556084,0.0261071970515548,0.0554540297200765,0.0621904870391893,0.0446493863912607,0.150355550198815,0.22478822304152,0.0620691260442017,0.127658025691718,0.266289986601195,0.0393697482401533,0.452989721138425,0.190276922764776,0.0549000917701576,0.0641955037248633,0.245593145663354,0.238016085464988,0.198310507105129,0.264600401353778,0.0319036215963563,0.0548320161134414,0.277273458100457,0.303381562907265,0.160958613464696,0.275642062712301,0.208975541679256,0.442147282897053,0.202552387254218,0.0688188607462249,0.149410201671557,0.389204192942294,0.117873317470669,0.131240175781879,0.0431604192661078,0.146543928141259,0.168095268011095,0.210888126443311,0.743715841290499,0.0849035941434957,0.0477618071433178
3331.3357,104.0925,350.0943,829.8515,297.9859,753.5815,286.3126,283.276,336.7752,209.9029,170.6258,183.6397,275.3786,206.7288,151.3524,183.1748,163.0257,123.7092,63.3464,107.8152,234.1175,724.5625,52.8033,137.309,121.7983,50.4004,21.8287,107.9726,62.6013,121.8036,126.2276,94.5536,89.0971,97.4492,80.3502,35.716,76.9832,140.2922,126.0482,149.4194,99.3568,155.4361,115.97,27.9482,122.2544,62.3569,113.9611,49.8557,73.8454,59.2195,0.0391053404376248,0.158530000785867,0.098769281152032,0.391879399220876,0.0442581294791527,0.544190653417712,0.0709976196329533,0.0311915551321163,0.0508204843589485,0.084453416666454,0.0347520546606773,0.0277273680799888,0.0570164559205223,0.0395392608629129,0.047151142552658,0.205195274184084,0.115758660918138,0.0760817353506767,0.119028406014198,0.251340579768541,0.037172652562536,0.415025913384707,0.198162610665481,0.0694244937976878,0.0586046218094752,0.247149924725516,0.325313823667506,0.167333499510042,0.274445797678151,0.0302248355994734,0.0737576283695287,0.321761697018677,0.283278469938133,0.302538064964787,0.295404817813537,0.23046260916417,0.445080638980243,0.24075688290812,0.058221576817325,0.191350167045572,0.289777152375197,0.12948360330442,0.0975903933691848,0.0333138259547484,0.130234550340752,0.169816186781692,0.2082362035702,0.738772733153847,0.10507439388889,0.0486875394633958
747.3498,1291.1846,356.2105,1289.0716,152.5509,460.5988,319.4996,179.6974,149.1611,139.8959,691.6062,576.6454,82.2515,299.6455,144.0003,103.8046,50.1485,46.395,23.1205,382.5842,138.0469,81.4127,37.5651,235.4311,136.2227,136.1906,29.319,138.1768,59.3176,204.2341,84.4249,51.2987,45.5107,52.9037,29.863,81.005,129.247,140.3511,32.8522,102.0964,42.2104,44.169,166.3362,17.9952,62.6652,151.9452,144.6468,24.8539,92.9715,124.2058,0.0273177206619864,0.270330443630494,0.141741491387547,0.428228105653338,0.0378464902015689,0.654099656907343,0.0619029331890136,0.0279946756678224,0.0522350077516623,0.0858607516390943,0.0362749391077857,0.0283800450313831,0.107274063370817,0.0641139175596843,0.044357894641139,0.289662130017536,0.129281947895194,0.0552312488603161,0.112789868665385,0.234182729564725,0.0373849691601871,0.496491120254316,0.209957021260835,0.0546072958485499,0.0515805836265303,0.274523655343774,0.399440101335922,0.175397396141661,0.304337978209177,0.0305748628889835,0.063598696231312,0.492410135461782,0.242943976139085,0.219262585272959,0.410700292212321,0.210807004832981,0.465043019756731,0.202941931436522,0.0553166335612299,0.21767813187419,0.343605673680794,0.203594956462955,0.104172010832821,0.0530788816700802,0.173855005265898,0.165017471852512,0.20419543116618,0.764390105220025,0.086288508580995,0.0558599735056462
2384.2189,143.375,1613.9208,600.7811,854.4741,497.573,445.7638,249.0001,507.4276,280.181,290.6071,225.9508,314.3944,160.9931,391.906,231.6083,376.6548,153.4681,320.0828,243.5939,124.8822,441.5223,257.7501,209.7923,127.6057,181.8237,153.2171,159.4949,127.3618,69.1707,75.6227,189.4203,104.07,183.5174,214.5593,217.4347,177.7407,138.4273,142.6511,52.6924,107.3022,89.9842,76.8945,97.1352,111.6736,132.4453,98.7253,141.18,92.734,95.7142,0.0342708441556004,0.145200462770048,0.0715668443257579,0.527623771453048,0.0371250048899281,0.643302530514766,0.0604335259027357,0.0301207118354822,0.0488319118433734,0.0515171084313079,0.0368170468316432,0.0292781639422147,0.0443693294160989,0.0398887518056934,0.045738611988063,0.148046313554819,0.0784939891959341,0.0703690873951527,0.123362083293482,0.181937429805536,0.0511284422756381,0.273156434448659,0.147788937665735,0.0395634368840127,0.0648730827718518,0.199977195941246,0.236404496574561,0.158554122416734,0.252127167924629,0.0266404984911215,0.0554686221528231,0.246846178207239,0.275840848226781,0.20456140655195,0.24944971858246,0.191159328518277,0.433003647924316,0.216105083553067,0.0506699011254828,0.121628937859656,0.322515811992799,0.196852137670981,0.101623999397904,0.0286327976977341,0.0795631480915954,0.139325739957394,0.211632406608314,0.754152213406899,0.0975905111889762,0.0445654470049982
1620.1795,4.5517,724.3909,1020.5816,184.3827,334.5325,425.9967,313.6207,79.6487,44.6556,464.4086,161.7089,358.9588,776.8653,161.5206,97.2417,92.8654,167.1947,113.8594,126.9211,121.9574,99.7947,59.4346,164.4963,89.8761,209.4605,197.615,183.45,165.9311,45.9957,42.9066,11.7027,121.2874,55.8965,92.3053,57.139,117.9849,202.2567,71.8895,51.3368,129.4492,86.6109,77.9268,15.4421,215.7648,65.9798,222.4104,75.2223,88.3953,177.3083,0.0272612295067932,0.290392581237004,0.129626230150128,0.618063951576068,0.0361229821890492,0.558661171685746,0.057766191494023,0.0250228753273259,0.0384534986853387,0.0908595215266765,0.0368775813412359,0.0481031199985158,0.0501222952467761,0.0395720704386844,0.0412527769967529,0.33684016510811,0.127840279531357,0.0579878161492159,0.177830029793006,0.2139506981153,0.0341633042326229,0.483003930372674,0.178259495372379,0.0286657524407406,0.0300385311191829,0.23446210667326,0.140959835596596,0.144478422370253,0.262552603170868,0.0307615482918888,0.0570566759986004,0.348741220952976,0.285275775016157,0.329452527525481,0.308153227346976,0.210306659646386,0.48020248835838,0.17027848478747,0.0518826825605981,0.234256607521208,0.307394880184244,0.179775154930428,0.0896059433774662,0.0350734921190602,0.0884955969788723,0.176869291940657,0.197086149136748,0.761605474396384,0.103893197560413,0.0383191149363103
2236.3608,0.3364,909.5083,919.628,360.9808,435.5682,273.9907,271.7625,57.1268,57.8428,193.3063,85.1722,484.1874,245.3978,130.641,74.602,164.3746,127.1512,301.9798,92.3232,112.5886,88.5725,568.2312,83.7017,327.002,143.1726,325.0032,112.4514,120.8398,45.9001,90.6904,14.8271,203.6318,106.8663,151.6795,40.4751,151.6679,40.708,172.4,64.5531,103.6767,47.0379,96.8911,12.5584,94.3941,57.2235,31.9982,61.217,93.8499,55.698,0.0297671051272464,0.49061283244972,0.0805469358978607,0.584773877769672,0.0371700985215088,0.540318580444966,0.0618964115384353,0.02598788770412,0.0514766890752863,0.0902682262473139,0.0343264028223453,0.0245613103668584,0.0473990311138679,0.0513303177498514,0.040369800717385,0.307249265280799,0.15412071169248,0.0542673126704798,0.125775550264745,0.245511918102048,0.0385045167622942,0.492102599646001,0.17292851660585,0.0409043819117181,0.0569656053067552,0.23765177739021,0.189738514075521,0.217236539550745,0.247871017022557,0.0310473939136632,0.0573203704070786,0.28735218336311,0.338470842999654,0.285941742234152,0.302081625854752,0.204029756763731,0.4315304413838,0.237532472048523,0.0539532751446205,0.221622501516495,0.363971098569491,0.186551009576385,0.111485431694475,0.0380896448294232,0.0883633192911993,0.179942198326822,0.204381562781425,0.721318838606311,0.0975523750426961,0.0484597735326718
