index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
10,1,0,0.03816210851073265,0.0023174656089395285,0.026959188282489777,0.0011264297645539045,0.0015006533358246088,0.014073507860302925
20,2,0,0.45720160007476807,0.2466800957918167,0.1483611911535263,0.02580421417951584,0.06667137145996094,0.11165833473205566
21,2,1,0.716488778591156,0.78774493932724,0.17970560491085052,0.04951251298189163,0.17805756628513336,0.15257510542869568
30,3,0,0.05653969198465347,0.00398874469101429,0.04485544562339783,0.002508230973035097,0.0016828618245199323,0.012547671794891357
31,3,1,0.05295345559716225,0.004194922745227814,0.031916506588459015,0.0015155337750911713,0.0019647316075861454,0.01589050330221653
32,3,2,1.5242208242416382,2.3794498443603516,0.41521522402763367,0.17506399750709534,0.2945404648780823,0.21947337687015533
40,4,0,0.16303862631320953,0.03665465861558914,0.0762423574924469,0.008034718222916126,0.010794487781822681,0.04661374166607857
41,4,1,1.7767410278320312,3.3544938564300537,0.6287339329719543,0.4044491648674011,0.4361150562763214,0.2366766482591629
42,4,2,3.7552027702331543,14.989566802978516,0.606583833694458,0.3817959725856781,0.8289328813552856,0.3986958861351013
43,4,3,0.08017221838235855,0.010768765583634377,0.032949745655059814,0.001969476928934455,0.007519235368818045,0.03258638083934784
50,5,0,0.04477304965257645,0.0027467620093375444,0.03647724539041519,0.0018047249177470803,0.0014195889234542847,0.013624768704175949
51,5,1,0.0409109964966774,0.0029088861774653196,0.025196928530931473,0.0010677514364942908,0.001515255426056683,0.01661285012960434
52,5,2,1.4860774278640747,2.223503828048706,0.4187685549259186,0.176279217004776,0.3262954354286194,0.2349083125591278
53,5,3,0.06263488531112671,0.005204690620303154,0.04323710501194,0.002493569627404213,0.0036383422557264566,0.019771680235862732
54,5,4,1.2029612064361572,1.4632954597473145,0.4941238760948181,0.246527299284935,0.1807650923728943,0.18068848550319672
60,6,0,0.08650559186935425,0.010252966545522213,0.06030832976102829,0.004583815112709999,0.003147033043205738,0.02249556966125965
61,6,1,0.07137852162122726,0.010148214176297188,0.03892263025045395,0.002764880657196045,0.005878145340830088,0.026557419449090958
62,6,2,0.6369230151176453,0.7771813869476318,0.14473377168178558,0.03410154581069946,0.13063237071037292,0.13171446323394775
63,6,3,0.10144595801830292,0.01726776361465454,0.061170075088739395,0.0057794321328401566,0.009052841924130917,0.03542666509747505
64,6,4,0.5287230610847473,0.3162558376789093,0.1996850073337555,0.04601751267910004,0.03690725192427635,0.0812845230102539
65,6,5,0.07390547543764114,0.008065072819590569,0.04764384403824806,0.003160261083394289,0.0038907129783183336,0.025591295212507248
70,7,0,0.332768052816391,0.1386159211397171,0.14341102540493011,0.02605113573372364,0.04610956832766533,0.08288151770830154
71,7,1,0.9402186274528503,0.9101800918579102,0.3073060214519501,0.09697756171226501,0.09616338461637497,0.14457811415195465
72,7,2,6.0697150230407715,37.045143127441406,0.8959252238273621,0.803341269493103,1.6955589056015015,0.48283153772354126
73,7,3,0.8931109309196472,0.8113628625869751,0.3227632939815521,0.10579846054315567,0.0892597958445549,0.13927647471427917
74,7,4,2.6633479595184326,7.311104774475098,0.5679739117622375,0.3250485956668854,0.37530815601348877,0.3139519691467285
75,7,5,0.6904324293136597,0.4946955144405365,0.25599461793899536,0.06732013821601868,0.055421069264411926,0.1048252210021019
76,7,6,1.126908779144287,1.632250189781189,0.3560856580734253,0.14612650871276855,0.19074831902980804,0.18033553659915924
80,8,0,0.050989922136068344,0.003795134834945202,0.045006074011325836,0.0029086582362651825,0.0019479647744446993,0.018405290320515633
81,8,1,0.5471827983856201,0.32637691497802734,0.3682597875595093,0.14465588331222534,0.09085306525230408,0.12971031665802002
82,8,2,0.3157191276550293,0.15309903025627136,0.09472306817770004,0.013201692141592503,0.036286499351263046,0.08248638361692429
83,8,3,0.045004937797784805,0.00281606731005013,0.03383437544107437,0.0015812184428796172,0.0006232120213098824,0.014632444828748703
84,8,4,0.5237881541252136,0.28071653842926025,0.23529182374477386,0.0568939633667469,0.05609707906842232,0.10623538494110107
85,8,5,0.04613536223769188,0.003613552078604698,0.03580847010016441,0.002189761260524392,0.0015331855975091457,0.020159443840384483
86,8,6,0.10221994668245316,0.01735389605164528,0.06792403012514114,0.0068055144511163235,0.007289508823305368,0.03311708942055702
87,8,7,0.15338383615016937,0.043150611221790314,0.0621299147605896,0.0070074331015348434,0.011573529802262783,0.04258209094405174
90,9,0,0.2675352394580841,0.08382338285446167,0.13004279136657715,0.01955113373696804,0.011659342795610428,0.04191986471414566
91,9,1,0.13344286382198334,0.027048680931329727,0.04973364248871803,0.003653864376246929,0.006340470165014267,0.02921365387737751
92,9,2,4.070528030395508,16.964771270751953,0.6841794848442078,0.4712459444999695,0.9387555122375488,0.3723437786102295
93,9,3,1.8426235914230347,3.4327199459075928,0.7604625821113586,0.5793925523757935,0.462430864572525,0.2660694718360901
94,9,4,0.7609398365020752,0.6446418166160583,0.18898840248584747,0.04045502468943596,0.09415484964847565,0.12940725684165955
95,9,5,0.10855919122695923,0.015280932188034058,0.047312427312135696,0.0029678940773010254,0.004624625667929649,0.028719846159219742
96,9,6,0.17024491727352142,0.05300910025835037,0.06473159044981003,0.00700377207249403,0.016193769872188568,0.05000811442732811
97,9,7,2.688840866088867,7.467591285705566,0.5961056351661682,0.36013558506965637,0.4138047993183136,0.29008087515830994
98,9,8,0.08012198656797409,0.010647545568645,0.037492211908102036,0.0023202139418572187,0.0042301663197577,0.023867065086960793
