index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
7,1,0,0.05469905212521553,0.004394050221890211,0.03930766135454178,0.002327061491087079,0.0019371967064216733,0.016192009672522545
14,2,0,1.0280990600585938,1.1224998235702515,0.5114665031433105,0.2702527344226837,0.14908432960510254,0.16118638217449188
15,2,1,0.6085619926452637,0.37705543637275696,0.35739392042160034,0.1294291764497757,0.061060499399900436,0.1107729896903038
21,3,0,1.345839023590088,1.8241609334945679,0.6565303206443787,0.43248653411865234,0.24452653527259827,0.20921412110328674
22,3,1,0.2633582651615143,0.0923188179731369,0.14846903085708618,0.029200106859207153,0.01843545399606228,0.053274624049663544
23,3,2,1.082162857055664,1.2013492584228516,0.4411587417125702,0.19845372438430786,0.09998758137226105,0.1362331509590149
28,4,0,0.09385524690151215,0.011255773715674877,0.06260556727647781,0.005184913519769907,0.0042162444442510605,0.025486286729574203
29,4,1,0.14036473631858826,0.02485208585858345,0.10565055906772614,0.013914810493588448,0.004415509756654501,0.033864814788103104
30,4,2,0.12406109273433685,0.019832754507660866,0.06637696921825409,0.005569943226873875,0.004587134346365929,0.024765251204371452
31,4,3,0.9947208166122437,1.0010108947753906,0.5205563902854919,0.2718263268470764,0.15191034972667694,0.16249850392341614
35,5,0,0.09812461584806442,0.015435955487191677,0.06632274389266968,0.00673714280128479,0.0034504467621445656,0.02479533478617668
36,5,1,0.04283682256937027,0.0024159105960279703,0.03467731177806854,0.0015605096705257893,0.0003973072743974626,0.011400626972317696
37,5,2,0.7322197556495667,0.5629135966300964,0.43165987730026245,0.19552291929721832,0.1121261715888977,0.1347707360982895
38,5,3,0.1706046760082245,0.032685358077287674,0.09777047485113144,0.010835797525942326,0.005548739805817604,0.029601261019706726
39,5,4,0.06299078464508057,0.006134382914751768,0.04798921197652817,0.003596358001232147,0.0020249788649380207,0.0215278510004282
42,6,0,0.06155022606253624,0.005246191751211882,0.045477110892534256,0.002892176155000925,0.0012193715665489435,0.019070172682404518
43,6,1,0.0685751810669899,0.006901489105075598,0.059340983629226685,0.00515210023149848,0.003990207798779011,0.021533366292715073
44,6,2,0.5136604905128479,0.29013314843177795,0.3144749104976654,0.10696619749069214,0.05194638669490814,0.0924597978591919
45,6,3,0.06893831491470337,0.006760254502296448,0.041378453373909,0.0024419487453997135,0.0030100210569798946,0.01965397037565708
46,6,4,0.2309010773897171,0.05836278200149536,0.18179717659950256,0.035618893802165985,0.01580045372247696,0.049459148198366165
47,6,5,0.07178819924592972,0.005919421557337046,0.06256107240915298,0.004536062013357878,0.001331656938418746,0.018627315759658813
