index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
7,1,0,0.3449695408344269,0.1284874975681305,0.18598070740699768,0.035845398902893066,0.02793888933956623,0.06418461352586746
14,2,0,0.20195423066616058,0.05824599042534828,0.10847575962543488,0.016881490126252174,0.016924528405070305,0.05293358862400055
15,2,1,0.07663346081972122,0.007850216701626778,0.053992509841918945,0.0037113993894308805,0.0028225481510162354,0.021316194906830788
21,3,0,0.5527977347373962,0.39749738574028015,0.2949133813381195,0.11491890996694565,0.0816754475235939,0.11281833052635193
22,3,1,0.07604595273733139,0.00925785768777132,0.05195411294698715,0.004189254716038704,0.0005876068607904017,0.020578326657414436
23,3,2,0.8364970684051514,0.7124745845794678,0.5702267289161682,0.32898780703544617,0.21625640988349915,0.1830698400735855
28,4,0,1.0251591205596924,1.0877147912979126,0.5303980112075806,0.2850382328033447,0.16696614027023315,0.16987080872058868
29,4,1,0.0908568948507309,0.01039350125938654,0.06399742513895035,0.005213326774537563,0.004462874960154295,0.023053515702486038
30,4,2,0.030406033620238304,0.0018933144165202975,0.02059444785118103,0.0008365525281988084,0.0018952152458950877,0.013469255529344082
31,4,3,0.04307183250784874,0.003297253744676709,0.028342612087726593,0.001387272379361093,0.001978978980332613,0.01463268417865038
35,5,0,1.284232497215271,1.7960131168365479,0.5722838044166565,0.3325858414173126,0.18820007145404816,0.18330053985118866
36,5,1,0.6187373995780945,0.41350752115249634,0.37213465571403503,0.1414542943239212,0.0683121383190155,0.1059359684586525
37,5,2,0.04324397072196007,0.002630722476169467,0.02527753636240959,0.000821401015855372,-0.00022136881307233125,0.010073644109070301
38,5,3,0.07051446288824081,0.00675852969288826,0.04098481312394142,0.0022130683064460754,0.0040334672667086124,0.021007759496569633
39,5,4,0.9677820205688477,1.0927038192749023,0.5401571989059448,0.3102145791053772,0.19679582118988037,0.1684497892856598
42,6,0,0.9134470820426941,0.8786364197731018,0.46923455595970154,0.2262793481349945,0.13894961774349213,0.14550939202308655
43,6,1,0.044251829385757446,0.002410936402156949,0.03129955381155014,0.0012181020574644208,0.0002576054830569774,0.00928566139191389
44,6,2,0.3945951461791992,0.16811417043209076,0.2716253101825714,0.08064083009958267,0.04069172963500023,0.0813451036810875
45,6,3,0.07223087549209595,0.0077394661493599415,0.04773559048771858,0.0033734405878931284,0.003002182114869356,0.021524444222450256
46,6,4,0.04551199451088905,0.003276205388829112,0.030159860849380493,0.0014320219634100795,0.00170495780184865,0.014453372918069363
47,6,5,0.7848320603370667,0.6215838193893433,0.464762806892395,0.22067900002002716,0.11341600865125656,0.1373891681432724
