index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
5,1,0,0.8962100744247437,0.8060504794120789,0.5523152351379395,0.30521339178085327,0.17909248173236847,0.1733425408601761
10,2,0,0.5121476650238037,0.36557328701019287,0.294142484664917,0.11724855750799179,0.09202985465526581,0.1113649308681488
11,2,1,0.07339057326316833,0.006850862875580788,0.05240780487656593,0.0034682471305131912,0.0016107946867123246,0.019295020028948784
15,3,0,0.2891974151134491,0.08698561787605286,0.18562370538711548,0.036274079233407974,0.014027014374732971,0.05312570929527283
16,3,1,0.02466917596757412,0.0009903230238705873,0.019788995385169983,0.0006507867947220802,0.000464602664578706,0.009780525229871273
17,3,2,0.5918344855308533,0.4154573678970337,0.4297809600830078,0.2106427699327469,0.11900200694799423,0.13326990604400635
20,4,0,0.6373006701469421,0.413117378950119,0.42085033655166626,0.17904342710971832,0.08426231890916824,0.125314399600029
21,4,1,0.029836826026439667,0.0012495507253333926,0.02430836483836174,0.0008222985197789967,0.00038039984065108,0.009908463805913925
22,4,2,0.1751374453306198,0.04509808123111725,0.13341376185417175,0.025545470416545868,0.020483748987317085,0.06300202012062073
23,4,3,0.0527973398566246,0.003311424283310771,0.04482874274253845,0.0023963372223079205,0.003816160373389721,0.01924089901149273
