index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
7,1,0,0.08036549389362335,0.009337862953543663,0.06032329052686691,0.005050810053944588,0.004270054865628481,0.023160304874181747
14,2,0,0.06803902983665466,0.007056279573589563,0.050289127975702286,0.003861820325255394,0.002674390561878681,0.022022811695933342
15,2,1,0.548702597618103,0.30975276231765747,0.37946438789367676,0.1456008106470108,0.06230718269944191,0.10951491445302963
21,3,0,0.519622802734375,0.2718409299850464,0.31694719195365906,0.10153061896562576,0.0729932188987732,0.10165061056613922
22,3,1,0.10068739205598831,0.016818905249238014,0.05660592019557953,0.004861056338995695,0.003036423586308956,0.0224600937217474
23,3,2,0.7955043315887451,0.6438271999359131,0.4432024359703064,0.1999606192111969,0.10777415335178375,0.13168972730636597
28,4,0,0.1912173479795456,0.05717075988650322,0.09149368852376938,0.01460497546941042,0.0167049802839756,0.04838591068983078
29,4,1,0.7871204614639282,0.7188310623168945,0.33614760637283325,0.1333349198102951,0.10477133095264435,0.12326810508966446
30,4,2,0.6804544925689697,0.49604278802871704,0.27717259526252747,0.08232288062572479,0.051093392074108124,0.09124907851219177
31,4,3,1.8616011142730713,3.731818675994873,0.6063608527183533,0.3759750425815582,0.24388760328292847,0.19185170531272888
35,5,0,0.1544109433889389,0.03579581156373024,0.08808891475200653,0.010703173466026783,0.004879473242908716,0.03503257408738136
36,5,1,0.06200667843222618,0.006400276906788349,0.03475405275821686,0.0019563157111406326,0.0026128925383090973,0.02002357691526413
37,5,2,0.100413016974926,0.015153958462178707,0.0549311600625515,0.004437509924173355,0.0033264176454395056,0.028956890106201172
38,5,3,1.1420944929122925,1.485458254814148,0.507249116897583,0.2714008390903473,0.15527085959911346,0.15682384371757507
39,5,4,2.492475986480713,6.97177267074585,0.7941330075263977,0.6409364342689514,0.6301560997962952,0.2682027816772461
42,6,0,0.15302951633930206,0.02416313625872135,0.1248580664396286,0.01613764651119709,0.006018823478370905,0.03078310564160347
43,6,1,0.06708940863609314,0.006364103872328997,0.05142994225025177,0.003725610440596938,0.001381049631163478,0.017441226169466972
44,6,2,0.05931583419442177,0.0054401434026658535,0.04398750141263008,0.0029433229938149452,0.0046028378419578075,0.02307978644967079
45,6,3,0.1541677713394165,0.034053850919008255,0.09305065125226974,0.012122438289225101,0.010749654844403267,0.04020470380783081
46,6,4,0.8808947205543518,0.9665190577507019,0.37307682633399963,0.1615726202726364,0.13439799845218658,0.13860812783241272
47,6,5,0.5159918665885925,0.296450138092041,0.32077556848526,0.11517764627933502,0.05839189514517784,0.10252872109413147
