index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
10,1,0,0.6969232559204102,0.5111445188522339,0.37578335404396057,0.14768239855766296,0.08688227087259293,0.12220901995897293
20,2,0,0.15711891651153564,0.029135284945368767,0.10074575245380402,0.012067023664712906,0.00569238280877471,0.03000067174434662
21,2,1,0.7795730233192444,0.6385113000869751,0.365368127822876,0.1391596496105194,0.0766790583729744,0.11418486386537552
30,3,0,0.07897602766752243,0.008066736161708832,0.05128297582268715,0.0033613876439630985,0.001995907863602042,0.017351342365145683
31,3,1,0.08255237340927124,0.009890529327094555,0.03959597647190094,0.0022306840401142836,0.0022399374283850193,0.021085795015096664
32,3,2,0.6716482043266296,0.5003425478935242,0.3768662214279175,0.15234406292438507,0.10610271245241165,0.13153181970119476
40,4,0,0.6289947628974915,0.40642064809799194,0.27404695749282837,0.07664757966995239,0.08213800936937332,0.11466749012470245
41,4,1,0.5354245901107788,0.33189573884010315,0.1741374284029007,0.035578176379203796,0.029252251610159874,0.0765150859951973
42,4,2,0.9755469560623169,0.9981390833854675,0.36834242939949036,0.14111921191215515,0.14335913956165314,0.15573081374168396
43,4,3,0.35480067133903503,0.17510893940925598,0.14350180327892303,0.03006143867969513,0.06636881828308105,0.0972665399312973
50,5,0,0.03753869608044624,0.002297879895195365,0.026337631046772003,0.0011644025798887014,0.0019918859470635653,0.014995248056948185
51,5,1,0.7626500725746155,0.5905071496963501,0.38645294308662415,0.1508568674325943,0.0809197947382927,0.12782947719097137
52,5,2,0.06604384630918503,0.0071050687693059444,0.03933648765087128,0.002480110852047801,0.0019751894287765026,0.021371159702539444
53,5,3,0.1373472362756729,0.0314456969499588,0.08305492252111435,0.011089554987847805,0.011445567943155766,0.04265972599387169
54,5,4,0.8024663329124451,0.7784762382507324,0.3120720684528351,0.10598110407590866,0.14525794982910156,0.14920169115066528
60,6,0,0.04882290959358215,0.0033723129890859127,0.03541400283575058,0.0017787107499316335,0.001864147954620421,0.01655816100537777
61,6,1,0.08833041787147522,0.011059456504881382,0.04736446216702461,0.003205631161108613,0.0015564168570563197,0.024433031678199768
62,6,2,0.6063864231109619,0.3864884376525879,0.3822488486766815,0.15276704728603363,0.09735719114542007,0.13368427753448486
63,6,3,0.669807493686676,0.45713213086128235,0.4340355396270752,0.19143353402614594,0.06815063953399658,0.11658027023077011
64,6,4,0.3553151488304138,0.13468798995018005,0.15275731682777405,0.024612806737422943,0.02435689978301525,0.06032174825668335
65,6,5,0.047789085656404495,0.0032524405978620052,0.03309075906872749,0.0016395176062360406,0.002655318006873131,0.0175485759973526
70,7,0,0.36372900009155273,0.15166713297367096,0.19177816808223724,0.04232129454612732,0.02906404435634613,0.070487380027771
71,7,1,1.1630887985229492,1.383376121520996,0.44963711500167847,0.20533274114131927,0.1728479117155075,0.17416322231292725
72,7,2,0.8576548099517822,0.7440344095230103,0.3924303352832794,0.155229851603508,0.08640724420547485,0.12310080975294113
73,7,3,0.7628498673439026,0.5943568348884583,0.36125272512435913,0.13455215096473694,0.08157475292682648,0.11316528171300888
74,7,4,1.5623607635498047,2.8943183422088623,0.46034786105155945,0.23036767542362213,0.2626844644546509,0.20054951310157776
75,7,5,0.551761269569397,0.36940115690231323,0.2649834156036377,0.08125650137662888,0.06834717094898224,0.09376741945743561
76,7,6,0.09177234768867493,0.011256391182541847,0.04761188104748726,0.0030229007825255394,0.0036490296479314566,0.01969553530216217
80,8,0,0.04449540004134178,0.0033328349236398935,0.029412664473056793,0.0014709437964484096,0.003572573885321617,0.015491069294512272
81,8,1,0.910470724105835,0.8516813516616821,0.4413633346557617,0.20020854473114014,0.13148899376392365,0.1492229402065277
82,8,2,0.05115952342748642,0.004164261743426323,0.029347887262701988,0.0013753481907770038,0.0012175914598628879,0.016183465719223022
83,8,3,0.12741215527057648,0.019891848787665367,0.07472255080938339,0.006840006448328495,0.001969389384612441,0.022975176572799683
84,8,4,1.1378657817840576,1.4019086360931396,0.4319278299808502,0.1913928985595703,0.19998882710933685,0.16738130152225494
85,8,5,0.10373122245073318,0.015150254592299461,0.06474385410547256,0.0059527624398469925,0.003769742092117667,0.025235772132873535
86,8,6,0.05113307014107704,0.003990185912698507,0.03348040208220482,0.0017194118117913604,0.0003337418020237237,0.0199116338044405
87,8,7,0.17987291514873505,0.04674931988120079,0.08336851745843887,0.009784177877008915,0.006600718013942242,0.03603086993098259
90,9,0,0.050071489065885544,0.004531717859208584,0.02783096581697464,0.0013408297672867775,0.002248345874249935,0.015659410506486893
91,9,1,1.2517870664596558,1.5946855545043945,0.5148781538009644,0.2660737633705139,0.16724316775798798,0.18263329565525055
92,9,2,0.06047235056757927,0.005242830608040094,0.030073339119553566,0.0013181266840547323,0.001649258192628622,0.017197350040078163
93,9,3,0.15455636382102966,0.02869725041091442,0.07954811304807663,0.007759920321404934,0.0026723502669483423,0.02615566924214363
94,9,4,1.8572509288787842,3.759054660797119,0.5970589518547058,0.36309728026390076,0.38388046622276306,0.23532110452651978
95,9,5,0.08823791146278381,0.010169108398258686,0.04839000105857849,0.003238994162529707,0.002372563350945711,0.0226704441010952
96,9,6,0.06289894133806229,0.005462759640067816,0.03565100580453873,0.001766338013112545,0.0013666304294019938,0.0211379025131464
97,9,7,0.5617393851280212,0.3333027958869934,0.22628679871559143,0.05383477732539177,0.028569145128130913,0.07602359354496002
98,9,8,1.5217818021774292,2.346982002258301,0.7624310255050659,0.5822098851203918,0.4378206431865692,0.24873505532741547
