index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
5,1,0,0.8426897525787354,0.7140777111053467,0.6124722361564636,0.3758949935436249,0.21469499170780182,0.1854337602853775
10,2,0,0.3775438368320465,0.1468251645565033,0.24578242003917694,0.06301143765449524,0.03962017595767975,0.07958575338125229
11,2,1,0.44258153438568115,0.2161259800195694,0.27054691314697266,0.08025074750185013,0.04001060500741005,0.08120987564325333
15,3,0,0.029279693961143494,0.0010140567319467664,0.023180130869150162,0.0006338932435028255,0.0012683067470788956,0.0067858099937438965
16,3,1,0.3568083941936493,0.12845665216445923,0.2688705325126648,0.07272666692733765,0.03474855795502663,0.07642103731632233
17,3,2,0.41588231921195984,0.20409853756427765,0.28164687752723694,0.09400658309459686,0.04761986434459686,0.0897631049156189
20,4,0,0.028102315962314606,0.0012739355443045497,0.019795598462224007,0.0006347483140416443,0.0017393751768395305,0.00934471096843481
21,4,1,0.08551278710365295,0.010924166068434715,0.05612461641430855,0.004655027762055397,0.0011454664636403322,0.029571160674095154
22,4,2,1.1119405031204224,1.2701590061187744,0.6453678011894226,0.4190698266029358,0.2721328139305115,0.2077386975288391
23,4,3,0.25611403584480286,0.12615232169628143,0.1730070263147354,0.05143753066658974,0.05594443529844284,0.08387622237205505
