index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
5,1,0,1.5707271099090576,3.0198419094085693,0.597342848777771,0.3953539729118347,0.3196850121021271,0.19908800721168518
10,2,0,0.8759352564811707,0.7882797718048096,0.48802998661994934,0.2412475049495697,0.11972472816705704,0.1492823362350464
11,2,1,0.5002003312110901,0.3205445408821106,0.3001876175403595,0.11117617040872574,0.0643007680773735,0.10194551944732666
15,3,0,0.36774879693984985,0.15861889719963074,0.2074461132287979,0.05240994691848755,0.02715243585407734,0.06702043116092682
16,3,1,0.7079220414161682,0.5468668937683105,0.42599257826805115,0.19927659630775452,0.11117087304592133,0.1395305097103119
17,3,2,0.025989064946770668,0.0009773123310878873,0.021554091945290565,0.0006706127314828336,0.00019228422024752945,0.00988216232508421
20,4,0,1.399472713470459,2.055865526199341,0.6454598903656006,0.4211520850658417,0.27760982513427734,0.20744407176971436
21,4,1,1.267624855041504,1.667140007019043,0.6486003994941711,0.42625728249549866,0.19165940582752228,0.1950821429491043
22,4,2,0.1668417900800705,0.040647123008966446,0.11762551218271255,0.019710922613739967,0.01845802739262581,0.048008304089307785
23,4,3,0.156614750623703,0.02900070883333683,0.10624425113201141,0.012949014082551003,0.001491861417889595,0.027563156560063362
