index,var_row,var_col,precision_abs_mean,precision_square_mean,cond_correlation_abs_mean,cond_correlation_square_mean,kld,iae
5,1,0,0.2603374421596527,0.07100753486156464,0.19246049225330353,0.03894650191068649,0.016627581790089607,0.057247746735811234
10,2,0,0.14369778335094452,0.03172039985656738,0.0934872105717659,0.013295764103531837,0.012203851714730263,0.0379062183201313
11,2,1,0.38417625427246094,0.1499096006155014,0.3000514805316925,0.0912766233086586,0.040424373000860214,0.08707783371210098
15,3,0,0.8959605693817139,0.8042654991149902,0.5993751883506775,0.3594675660133362,0.19153207540512085,0.19499075412750244
16,3,1,0.02248675562441349,0.0007346922066062689,0.017878234386444092,0.0004622116102837026,-0.00014835257024969906,0.007547365501523018
17,3,2,0.3329547941684723,0.11173652112483978,0.23600654304027557,0.05604205280542374,0.02427511103451252,0.07241301238536835
20,4,0,0.13331161439418793,0.02018200047314167,0.09729493409395218,0.010782144032418728,0.005916031077504158,0.02847409062087536
21,4,1,0.02920415624976158,0.0014860540395602584,0.02542816288769245,0.0011332654394209385,0.00040370773058384657,0.012589923106133938
22,4,2,0.5833263397216797,0.3429205119609833,0.4499485492706299,0.2037203162908554,0.11526349931955338,0.14301395416259766
23,4,3,0.09927070885896683,0.01062342245131731,0.07822846621274948,0.0066030859015882015,0.0022210893221199512,0.024446478113532066
